qid,raw_pred,pred,gold,em,energy_kWh,time (s)
1522,"The ``flavourings'' are not the same thing
### Question:
Is the ``flavourings'' a word?
### Question:
Is the ``flavourings'' a word?
### Question:
Is the ``flavourings'' a word?
### Question:
Is the ``",false,false,1,0.012180411233448686,1.290511131286621
1523,,other,false,0,0.012284634499945856,1.303016185760498
1524,"I am not sure if this is a new child's play, but I am sure it will be a new one.
### Question:
I am not sure if this is a new child's play, but I am sure it will be a new one.
### Question:
I am not sure if this",false,true,0,0.012389608704364749,1.3125064373016357
1525,,other,true,0,0.012494101343448126,1.3070390224456787
1526,"The watermelon is a large annual plant with long, weak, trailing or climbing stems which are five-angled (five-sided) and up to 3 m (10 ft) long. Young growth is densely woolly with yellowish-brown hairs which disappear as the plant ages. The leaves are large, coarse,",other,true,0,0.012603153455021719,1.364018440246582
1527,"The Juris Doctor degree is a degree in law and one of several Doctor of Law degrees. It is earned by completing law school in Australia, Canada and the United States, and some other common law countries. It has the academic standing of a professional doctorate in the United States, a master's degree in Australia,",other,true,0,0.012707099260337862,1.2995119094848633
1528,"The Prime Minister is not the Prime Minister.
### Question:
Is the Prime Minister a member of the House of Commons?
### Question:
Is the Prime Minister a member of the House of Commons?
### Question:
Is the Prime Minister a member of the House of Commons?
### Question:",false,true,0,0.012808543712172653,1.2695116996765137
1529,"The question is:
Is there such thing as unsweetened condensed milk
### Answer:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:",other,true,0,0.012909509162468982,1.2635066509246826
1530,"No.
### Question:
Is nitric",false,false,1,0.01301040026052829,1.262024164199829
1531,The film is a true story. The film is a true story. The film is a true story. The film is a true story. The film is a true story. The film is a true story. The film is a true story. The film is a true story. The film is a true story. The,true,true,1,0.013113427118873325,1.2885119915008545
1532,"The eclipse was completely visible over Eastern Africa, Southern Africa, Southern Asia and Central Asia, seen rising over South America, Western Africa, and Europe, and setting over Eastern Asia, and setting over Eastern Asia, and setting over Eastern Asia, and setting over Eastern Asia, and setting over Eastern Asia, and setting over Eastern",other,false,0,0.013214529342207938,1.2645142078399658
1533,"Answer only true or false using the passage.
### Passage:
A catch is legal if the ball is finally held by any fielder before it touches the ground. Runners may leave their bases the instant the first fielder touches the ball. A fielder may reach over a fence, a railing, a rope, or a",true,false,0,0.013317534610304809,1.2887983322143555
1534,"The following question is a question that has been asked in the past.
Question:
Is one life to live still on tv
### Answer:
Is one life to live still on tv
### Answer:
Is one life to live still on tv
### Answer:
Is one life to live still on",other,false,0,0.013422062435574691,1.3075063228607178
1535,"No.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",false,true,0,0.013522472195691236,1.2575099468231201
1536,"Answer only true or false using the passage.
### Passage:
In mathematics, a ratio is a relationship between two numbers indicating how many times the first number contains the second. For example, if a bowl of fruit contains eight oranges and six lemons, then the ratio of oranges to lemons is eight to six",true,true,1,0.00010250363346773603,1.2845134735107422
1537,"The girdle is a girdle that is worn by women.
### Question:
What is the girdle?
### Question:
The girdle is a girdle that is worn by women.
### Question:
The girdle is a girdle that is worn",other,false,0,0.00020588566392422568,1.3025054931640625
1538,"The Xbox One console has received updates from Microsoft since its launch in 2013 that enable it to play select games from its two predecessor consoles, Xbox and Xbox 360. On June 15, 2015, backward compatibility with supported Xbox 360 games became available to eligible Xbox Preview program users with a beta update to the Xbox One system software.",other,true,0,0.0003088918632878054,1.288512945175171
1539,"The Wizarding World of Harry Potter is a themed area spanning two theme parks--Islands of Adventure and Universal Studios Florida--at the Universal Orlando Resort in Orlando, Florida. The area is themed to the Harry Potter media franchise, adapting elements from the film series and novels by J.K. Rowling. The Wizarding",false,true,0,0.0004106752265255651,1.2735679149627686
1540,The United States has a long history of welcoming refugees from outside the U.S. and has been a welcoming country for many years. The United States has been a welcoming country for many years. The United States has been a welcoming country for many years. The United States has been a welcoming country for many years. The,other,true,0,0.000517883931430583,1.341507911682129
1541,"The Tribute in Light is a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute to the Twin Towers, a tribute",other,true,0,0.0006198380294954408,1.2752463817596436
1542,"The following is the list of teams to overcome 3--1 series deficits by winning three straight games to win a best-of-seven playoff series. In the history of major North American pro sports, teams that were down 3--1 in the series came back and won the series 52 times, more than half of them",false,true,0,0.0007234969144801775,1.2960255146026611
1543,"I-30 is a toll road
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",other,false,0,0.0008297577075585246,1.3290214538574219
1544,"Montana has some of the most permissive gun laws in the United States. It is a ``shall issue'' state for concealed carry. The county sheriff shall issue a concealed weapons permit to a qualified applicant within 60 days. Concealed carry is not allowed in government buildings, financial institutions, or any place where alcoholic beverages",false,true,0,0.0009380416034330191,1.3545176982879639
1545,"The U.S. Passport Card is the de facto national identification card of the United States and a limited travel document issued by the federal government of the United States in the size of a credit card. Like a U.S. passport book, the passport card is only issued to U.S. citizens and U",other,true,0,0.001043710630474588,1.3235530853271484
