qid,pred,gold,em,f1,energy_kWh,emissions (kg),time (s)
2960,"The colloquial name of the professional football team in which striker Frederico Chaves Guedos played is the colloquial name of the professional football team in which striker Frederico Chaves Guedos played.
### Question:
What is the colloquial name of the professional football team in which striker",Rooster,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2961,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",yes,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2962,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",American-Canadian mystery-drama,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2963,"The town of Antelope, Kansas was named after the town of Antelope, Kansas was named after the town of Antelope, Kansas was named after the town of Antelope, Kansas was named after the town of Antelope, Kansas was named after the town of Antelope, Kansas was named after the town of Ant",Antilocapra americana,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2964,"The genus containing lions is a genus of lions, which is a genus of lions.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Old World fossil representatives,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2965,"Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer",Sonerila,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2966,Stella Maxwell is a model for,Since 2015,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2967,"Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer:
Answer",Red House Painters,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2968,"The Ali Akbar College of Music is a very well-known music institution in the United States.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",the sarod,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2969,"The eyes of Nye were first discovered in the early 1900s.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","September 10, 1993",0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2970,The Major was killed in action at,Operation Iceberg,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2971,I was born in the United States of America. I was born in the United States of America. I was born in the United States of America. I was born in the United States of America. I was born in the United States of America. I was born in the United States of America. I was born in,"August 10, 1933",0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2972,Iphigénie en Aulide is a French composer of the,Italian,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2973,"The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes.
### Question:
The answer is yes",Japan and Hong Kong,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2974,"The Simpsons is a series of television series that has been adapted from the popular television series. The series is based on the popular television series, The Simpsons, and is based on the popular television series, The Simpsons, and is based on the popular television series, The Simpsons, and is based on the popular television series,",It contains twenty-three episodes,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2975,"The French general was a very good man. He was very good at the same time.
### Question:
The French general was a very good man. He was very good at the same time.
### Question:
The French general was a very good man. He was very good at the same time.",Marshal of France,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2976,I am a DC Comics fan and I am a fan of DC Comics. I am a fan of DC Comics. I am a fan of DC Comics. I am a fan of DC Comics. I am a fan of DC Comics. I am a fan of DC Comics. I am a fan of DC Comics. I,action figure toyline,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2977,"The band's first album, ""The Rock"" by the band was released",drawing the name out of a hat,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2978,The Orlando Magic were the only team to win the NBA Finals in the first NBA Finals in which the Orlando Magic won the NBA Finals in which the Orlando Magic won the NBA Finals in which the Orlando Magic won the NBA Finals in which the Orlando Magic won the NBA Finals in which the Orlando Magic won the NBA Finals in which,Eastern Conference champion Orlando Magic against the Western Conference champion Houston Rockets.,0,0.06557377049180327,0.0003522836955581,0.0001034377465954,1.2941897999844514
2979,"The Gunnison County Board of Commissioners has approved the proposed development of the Lucky Jack mine.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Crested Butte, Colorado",0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2980,Neleus of Scepsis was a member of the Peripatetic school. He was a member of the Peripatetic school. He was a member of the Peripatetic school. He was a member of the Peripatetic school. He was a member of the Peripat,Aristotle,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2981,"Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",yes,0,0.06060606060606061,0.0003522836955581,0.0001034377465954,1.2941897999844514
2982,Genealogy is a group of Armenian supergroups that competed in a 2015,"Vienna, Austria",0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2983,"Yes, I was in the show for a while, but I was in the show for a while. I was in the show for a while, but I was in the show for a while. I was in the show for a while. I was in the show for a while. I was in the show for",ninth,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2984,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",Mauthausen–Gusen concentration camp,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2985,I would like to ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you ask that you,The cinema of Russia,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2986,"The Welsh Rarebit is a public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?
### Question:
What public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?
### Question:
What public service broadcaster with over 20,950 employees,",British Broadcasting Corporation (BBC),0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2987,"The following is a list of countries that have been designated as directors of the United States.
The United States is a member of the United States of America.
The United States is a member of the United States of America.
The United States is a member of the United States of America.
The United States",Robert Florey,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2988,"The brothers were both born in the United States and were born in the United States.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",University of Texas Longhorns,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2989,The answer to this question is that the answer to this question is that the answer to this question is that the answer to this question is that the answer to this question is that the answer to this question is that the answer to this question is that the answer to this question is that the answer to this question is that the,16 November 1973,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2990,"The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:
The answer is:",Dave Malloy,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2991,The Sandy and Beaver Canal was a canal that was built in 1864 and was built in 1864. The canal was built in 1864 and was built in 1864. The canal was built in 1864. The canal was built in 1864. The canal was built in 1864. The canal was built in,Morris Canal,0,0.0425531914893617,0.0003522836955581,0.0001034377465954,1.2941897999844514
2992,"Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question:
Answer briefly and factually.
### Question",ibn Taymiyyah,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2993,I was a member of the band at the time of the band's release. I was a member of the band at the time of the band's release. I was a member of the band at the time of the band's release. I was a member of the band at the time of the band's release.,Stephen Pearcy,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2994,,American professional boxer,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2995,The University of Texas at Austin has a number of programs that offer a variety of educational opportunities. The University of Texas at Austin has a number of programs that offer a variety of educational opportunities. The University of Texas at Austin has a number of programs that offer a variety of educational opportunities. The University of Texas at Austin has,approximately 85 nations.,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2996,"The Danish drama is based on the Danish drama of the same name.
### Question:
What is the Danish drama about?
### Question:
What is the Danish drama about?
### Question:
What is the Danish drama about?
### Question:
What is the Danish drama about?
###",In a Better World,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2997,"The second question is:
What is the name of the physician who studied the cause of the 1854 Broad Street cholera outbreak",John Snow,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
2998,"The manager of the singer-songwriter best known for ""American Pie"" died.
###
Question:
What was the best time to play the song?
###
Question:
What was the best time to play the song?
###
Question:
What was the best time to play the song",2005,0,0.0,0.0003522836955581,0.0001034377465954,1.2941897999844514
